Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
daun_sehat_100_57.jpg,daun_sehat_100,282.4471660539215,458.8153940792003,264.49352022058827,482.6626220684352,0.30076779714410357,0.26789838459670406,0.3050705311503126,0.26108692387467125,6.697196691176469,8.391280276816609,6.2311734068627445,8.781284121491733,6.113544714716634,6.203043294991709,6.085530987614241,6.23085562342834,0.008175980312372343,0.007302580958052833,0.008296705669093617,0.007110240538307732,0.09042112757742155,0.08545514003296018,0.09108625400736171,0.08432224225142339,0.7492174746936293,0.5289620759130784,0.7635014227382955,0.5047230294771344
daun_sehat_100_58.jpg,daun_sehat_100,278.72256433823526,488.4555478662055,279.92250306372546,503.29610149942346,0.3191615954564358,0.2811742106608623,0.3243944407528246,0.2774306441844351,6.054212622549018,7.8856439830834315,5.616253063725489,8.096562860438295,5.7234508655010226,5.812949649489504,5.689425900118449,5.827959460559631,0.009978290632659316,0.008902428885704953,0.010134157901633389,0.008726449014596911,0.0998913941871837,0.09435268351088352,0.10066855468135712,0.09341546453664357,0.7768715625984799,0.5403561219061165,0.7671701575048544,0.5266164389955458
daun_sehat_100_59.jpg,daun_sehat_100,272.846568627451,502.57388696655136,299.6386642156863,489.29854671280276,0.33600393826205205,0.29242133158876704,0.3284293167313373,0.2861956764444342,5.999234068627452,8.150019223375626,6.207843137254902,8.1679354094579,5.887637018619957,6.0096783426856,5.902412368387218,6.027454193296466,0.01095984201163615,0.0094701995107019,0.01050635385128316,0.009166898899234478,0.10468926407056336,0.09731495008836977,0.1025005065903733,0.09574392356298377,0.7800225591259762,0.5312740887248295,0.7571337170524394,0.5438610835216022
daun_sehat_100_60.jpg,daun_sehat_100,149.326424632353,233.240553633218,127.09897365196078,244.8219607843138,0.272377254259716,0.2380529628658809,0.28145007885026374,0.23879809810303387,5.308164828431374,6.564075355632449,4.855468749999999,6.752202998846599,5.887080774757504,5.9494231532196515,5.839021130724977,5.961441824367673,0.006513377376264539,0.005887899797803494,0.006739098571988539,0.0058698040161704,0.08070549780693097,0.076732651445154,0.08209201283918272,0.0766146462249249,0.7614750297811487,0.5510469815843189,0.795964319407187,0.5290313233232746
daun_sehat_100_61.jpg,daun_sehat_100,248.2922947303922,435.370119184929,238.57265625,426.8393694732796,0.3148287461392638,0.2740968750286061,0.3256962793205555,0.2769244298698643,5.878844975490198,7.763690888119957,5.535523897058823,7.671572472126107,5.793607557608337,5.898576470694717,5.752077263336676,5.891117022780857,0.009992819628042703,0.008712797151185905,0.010413712292898166,0.008829117479288499,0.09996409169318102,0.09334236525386479,0.10204759817309846,0.09396338371561817,0.7429453465363658,0.4662706227805951,0.7582101508980482,0.4770730204244718
daun_sehat_100_62.jpg,daun_sehat_100,200.622181372549,346.7675816993466,192.91207107843135,336.42074586697436,0.3146716471982053,0.27321928440825966,0.31996534095841533,0.28065793742219636,5.634405637254901,7.4236678200692054,5.340318627450981,7.109004229142639,5.863998919176971,5.971789928063675,5.827730951512782,5.943717053515526,0.00918197227046839,0.00799210370837467,0.00937748282380124,0.008215813602581801,0.09582260834723917,0.08939856659015663,0.09683740405339891,0.09064112533823596,0.7742032295265444,0.5422508978616059,0.7814099573638414,0.5561225585851766
daun_sehat_100_63.jpg,daun_sehat_100,192.61205575980392,327.82709727028066,175.4879901960784,330.66698961937726,0.35708451338113006,0.32039913986820884,0.363034094514821,0.3175361984706462,4.889721200980391,6.4495040369088805,4.720557598039215,6.546820453671667,5.529087759196564,5.618578086508826,5.499169751123059,5.628875286776392,0.01224949878896488,0.010920997380565635,0.01247698075860246,0.010812850172522594,0.11067745384207607,0.10450357592238475,0.11170040625979147,0.10398485549599323,0.7930389093271385,0.5823952277201633,0.8089969793598445,0.5790016570937245
daun_sehat_100_64.jpg,daun_sehat_100,325.2869178921569,652.5085428681278,439.3257352941177,683.0903191080354,0.2935543190398378,0.25049512924428996,0.2855420038810931,0.2490397191789721,6.594087009803923,9.505697808535182,7.6008578431372555,9.808166089965399,6.043841732727733,6.187679419194291,6.098406980977306,6.199543968606873,0.007719302883243527,0.006570041481398707,0.007462263917611314,0.006536647292519468,0.08785956341368609,0.08105579239880828,0.0863843962623535,0.08084953489364963,0.7800954891790769,0.4885362872788313,0.6977522411435881,0.46480848891458815
daun_sehat_100_65.jpg,daun_sehat_100,259.72973345588235,415.372579777009,201.45713848039216,414.8563936947328,0.37417413604481053,0.33713931084614795,0.381971420378989,0.33192527532825333,5.313832720588235,6.865820838139179,4.5453125000000005,6.849104190695886,5.318064556851987,5.408150700143061,5.272201533347916,5.406739200326663,0.014500719515555914,0.013100622790069362,0.014879009711746981,0.013009598739194887,0.12041893337659122,0.11445795206131097,0.12197954628439549,0.11405962799866956,0.741712314792299,0.5194010049654207,0.7987454503128237,0.5202526109764989
daun_sehat_100_66.jpg,daun_sehat_100,194.2844056372549,301.6367858515956,146.61807598039218,297.97963860053835,0.317897219012735,0.27820546285983677,0.31819956469544164,0.27953441627250375,5.198345588235293,6.82162245290273,4.988664215686275,6.672633602460595,5.692338746630533,5.799693903379533,5.691016901337023,5.786927918038342,0.009523525685358396,0.0083283768213243,0.00950632285265133,0.008376608825074084,0.09758855304470088,0.09125994094521593,0.09750037360262437,0.09152381561688785,0.7567770585440277,0.5585387606374259,0.8234213060658939,0.5641394704097307
daun_sehat_100_67.jpg,daun_sehat_100,168.98034620098034,305.6275432525953,169.7197457107843,301.07006535947716,0.3563846270521824,0.3106836876147367,0.3568252151553685,0.3090759987944212,4.599218749999999,6.165582468281432,4.449770220588236,6.06811226451365,5.447298154134772,5.558150171624706,5.444465773243579,5.555500910988198,0.01232618074516111,0.010824786787561824,0.012288546505363021,0.010745482122408485,0.11102333423727244,0.10404223559479017,0.11085371669620744,0.10366041733665018,0.8086313578954437,0.5909975188850646,0.8031570968537463,0.5973829317916957
